id1	id2	type
AT1G26110	AT5G06770	PPI
AT2G16850	AT2G37180	PPI
AT4G22212	AT4G35580	PPI
AT2G44040	AT3G20310	PPI
AT2G42870	AT4G24840	PPI
AT1G53910	AT2G44040	PPI
AT5G19430	AT5G42990	PPI
AT4G22212	AT5G22290	PPI
AT2G42870	AT5G03500	PPI
AT2G29380	AT3G06610	PPI
AT2G41730	AT3G47620	PPI
AT3G17440	AT4G35580	PPI
AT1G69690	AT5G66240	PPI
AT3G47620	AT5G66240	PPI
AT1G76760	AT2G41680	PPI
AT4G04950	AT5G09830	PPI
AT2G03870	AT3G14080	PPI
AT1G34430	AT5G55220	PPI
AT1G78070	AT5G50180	PPI
AT4G24310	AT5G22290	PPI
AT5G08410	AT5G28770	PPI
AT4G31130	AT5G22290	PPI
AT3G53610	AT5G22290	PPI
AT5G22290	AT5G56540	PPI
AT2G32380	AT5G22290	PPI
AT1G27300	AT4G28040	PPI
AT2G45950	AT5G49000	PPI
AT4G19030	AT4G28040	PPI
AT1G18660	AT1G21840	PPI
AT1G22920	AT3G06610	PPI
AT3G58460	AT4G03510	PPI
AT4G07950	AT5G10810	PPI
AT1G63000	AT1G78570	PPI
AT1G47260	AT3G07480	PPI
AT1G27300	AT5G61340	PPI
AT1G79750	AT2G19900	PPI
AT2G18730	AT3G45640	PPI
AT3G45640	AT5G13280	PPI
AT3G28715	AT3G47620	PPI
AT2G42260	AT5G13810	PPI
AT5G13810	AT5G58530	PPI
AT4G35950	AT4G36910	PPI
AT5G06770	AT5G51120	PPI
AT3G08530	AT5G30490	PPI
AT2G18876	AT3G02520	PPI
AT3G07780	AT4G17220	PPI
AT2G22680	AT4G17220	PPI
AT3G13227	AT4G30940	PPI
AT3G29270	AT5G58782	PPI
AT3G29270	AT5G24130	PPI
AT4G11260	AT4G37460	PPI
AT1G10230	AT1G31350	PPI
AT2G18876	AT5G38480	PPI
AT3G28715	AT4G02590	PPI
AT1G19700	AT4G03400	PPI
AT1G22760	AT4G01090	PPI
AT4G35580	AT4G36480	PPI
AT1G69690	AT2G45010	PPI
AT4G11310	AT4G35580	PPI
AT3G47620	AT5G19960	PPI
AT3G18380	AT3G47620	PPI
AT2G21830	AT3G47620	PPI
AT3G18380	AT5G06780	PPI
AT3G08530	AT5G57870	PPI
AT3G53630	AT4G02820	PPI
AT3G57870	AT4G26270	PPI
AT2G21830	AT4G01090	PPI
AT1G27300	AT2G04900	PPI
AT1G27300	AT4G27140	PPI
AT1G01140	AT5G47100	PPI
AT1G27300	AT4G35100	PPI
AT1G22920	AT5G42300	PPI
AT3G47620	AT3G57870	PPI
AT3G08530	AT4G02770	PPI
AT3G46810	AT3G53900	PPI
AT2G46890	AT4G35580	PPI
AT1G04100	AT2G39760	PPI
AT1G16790	AT4G19030	PPI
AT3G23030	AT5G52547	PPI
AT3G48550	AT5G65683	PPI
AT2G42490	AT4G00980	PPI
AT1G31350	AT5G42190	PPI
AT1G73500	AT4G01480	PPI
AT2G18876	AT4G00570	PPI
AT3G49580	AT5G65683	PPI
AT3G56320	AT4G03420	PPI
AT4G28880	AT5G27630	PPI
AT2G38660	AT5G11980	PPI
AT2G40380	AT5G41600	PPI
AT4G00150	AT5G25170	PPI
AT3G21150	AT3G48150	PPI
AT3G48150	AT4G36110	PPI
AT4G19700	AT4G36110	PPI
AT1G54120	AT4G26110	PPI
AT1G68520	AT3G21150	PPI
AT3G48150	AT5G17790	PPI
AT1G49030	AT2G20570	PPI
AT4G27000	AT5G16560	PPI
AT1G06390	AT3G50910	PPI
AT2G24570	AT4G19700	PPI
AT3G45160	AT4G19030	PPI
AT4G19030	AT4G40042	PPI
AT2G39510	AT4G19030	PPI
AT2G24570	AT4G04020	PPI
AT5G10060	AT5G19910	PPI
AT1G30475	AT1G48450	PPI
AT3G48550	AT5G60120	PPI
AT1G47250	AT1G47260	PPI
AT1G15130	AT4G29160	PPI
AT3G21720	AT4G22240	PPI
AT1G22920	AT1G49860	PPI
AT1G27300	AT5G43460	PPI
AT3G54170	AT5G65683	PPI
AT3G50910	AT5G65683	PPI
AT3G49810	AT4G27960	PPI
AT3G07270	AT4G04890	PPI
AT5G19080	AT5G48385	PPI
AT3G05625	AT3G49580	PPI
AT1G22920	AT5G52210	PPI
AT1G22920	AT2G42395	PPI
AT1G22920	AT5G16060	PPI
AT1G22920	AT1G29640	PPI
AT1G22920	AT3G53410	PPI
AT1G27300	AT1G64150	PPI
AT2G42395	AT3G49470	PPI
AT3G13310	AT3G48150	PPI
AT3G13310	AT3G49580	PPI
AT2G03190	AT3G23880	PPI
AT1G22920	AT3G52155	PPI
AT1G69810	AT5G40660	PPI
AT4G01920	AT5G50180	PPI
AT3G15820	AT4G35580	PPI
AT1G47530	AT4G35580	PPI
AT4G35580	AT5G67210	PPI
AT1G01260	AT5G13220	PPI
AT4G24990	AT5G22290	PPI
AT3G15820	AT5G22290	PPI
AT5G22290	AT5G67210	PPI
AT1G25275	AT4G19030	PPI
AT3G50910	AT3G60600	PPI
AT1G05710	AT3G48150	PPI
AT3G09630	AT5G58720	PPI
AT1G73210	AT3G56320	PPI
AT1G52250	AT3G06430	PPI
AT1G12390	AT1G27300	PPI
AT1G11650	AT1G31750	PPI
AT1G11650	AT5G44500	PPI
AT4G10480	AT5G50840	PPI
AT3G61310	AT4G17950	PPI
AT3G07950	AT4G19030	PPI
AT2G30390	AT4G19030	PPI
AT1G10030	AT4G19030	PPI
AT1G60650	AT3G55460	PPI
AT1G47260	AT1G71480	PPI
AT3G22960	AT3G26990	PPI
AT4G10930	AT5G11270	PPI
AT3G06430	AT3G22550	PPI
AT3G23060	AT5G17690	PPI
AT3G61790	AT5G53360	PPI
AT1G15750	AT4G15700	PPI
AT1G01910	AT4G18510	PPI
AT1G01910	AT4G31830	PPI
AT1G73360	AT4G15700	PPI
AT1G31880	AT4G21720	PPI
AT4G19030	AT5G08335	PPI
AT2G24570	AT5G13810	PPI
AT2G23600	AT4G37150	PPI
AT3G15660	AT5G13280	PPI
AT4G35580	AT4G40042	PPI
AT1G53560	AT4G35580	PPI
AT1G01910	AT3G45160	PPI
AT1G53560	AT5G22290	PPI
AT2G05840	AT3G27430	PPI
AT1G26570	AT5G39320	PPI
AT3G29270	AT4G40042	PPI
AT1G01910	AT1G17285	PPI
AT3G13940	AT3G21490	PPI
AT3G21150	AT4G00120	PPI
AT1G22920	AT1G66820	PPI
AT1G15760	AT3G28080	PPI
AT1G22920	AT3G44260	PPI
AT1G58330	AT2G31790	PPI
AT4G19003	AT5G09260	PPI
AT1G22920	AT1G50300	PPI
AT1G30120	AT1G70340	PPI
AT2G24860	AT2G34090	PPI
AT4G26110	AT5G10360	PPI
AT1G27300	AT3G57090	PPI
AT1G27300	AT5G39510	PPI
AT5G10360	AT5G56950	PPI
AT1G06460	AT2G24860	PPI
AT2G24860	AT3G49690	PPI
AT1G22920	AT2G30950	PPI
AT1G09415	AT1G64280	PPI
AT1G02920	AT1G02930	PPI
AT1G64280	AT3G25882	PPI
AT2G30120	AT3G54170	PPI
AT2G42870	AT3G50330	PPI
AT1G56330	AT3G13710	PPI
AT2G40380	AT4G02080	PPI
AT3G13710	AT4G02080	PPI
AT1G27300	AT2G39960	PPI
AT2G42395	AT4G10480	PPI
AT3G49580	AT5G11090	PPI
AT1G15130	AT5G64430	PPI
AT1G67865	AT2G40380	PPI
AT3G02190	AT5G56950	PPI
AT1G27300	AT3G13175	PPI
AT4G19030	AT5G43460	PPI
AT1G47260	AT4G25660	PPI
AT3G13710	AT4G25660	PPI
AT1G03040	AT2G42870	PPI
AT3G21175	AT5G11270	PPI
AT1G27300	AT2G44270	PPI
AT3G49580	AT5G60120	PPI
AT1G04240	AT1G09500	PPI
AT5G03970	AT5G42190	PPI
AT2G03190	AT5G03970	PPI
AT3G29160	AT4G10470	PPI
AT1G15750	AT4G35700	PPI
AT1G55190	AT5G49000	PPI
AT1G14920	AT1G69810	PPI
AT1G28480	AT4G39940	PPI
AT1G11650	AT1G17440	PPI
AT3G06430	AT3G11590	PPI
AT1G13730	AT3G13222	PPI
AT4G35580	AT5G63780	PPI
AT3G06430	AT3G25710	PPI
AT2G38360	AT4G25660	PPI
AT1G27300	AT4G00370	PPI
AT1G11650	AT5G10350	PPI
AT1G27210	AT3G61790	PPI
AT1G11650	AT5G51120	PPI
AT3G53900	AT5G10060	PPI
AT1G77950	AT4G08150	PPI
AT5G15210	AT5G39760	PPI
AT5G27860	AT5G49400	PPI
AT1G13520	AT2G42490	PPI
AT1G31050	AT3G48150	PPI
AT2G20130	AT3G54120	PPI
AT2G20130	AT3G09690	PPI
AT1G31780	AT3G48150	PPI
AT3G50920	AT4G19030	PPI
AT4G14730	AT4G19030	PPI
AT1G16950	AT4G19030	PPI
AT1G13520	AT5G56630	PPI
AT1G13520	AT2G20570	PPI
AT1G27300	AT3G50920	PPI
AT3G54120	AT5G07730	PPI
AT3G23880	AT5G42190	PPI
AT3G24140	AT5G65683	PPI
AT2G34090	AT5G65683	PPI
AT1G47260	AT3G48680	PPI
AT1G01230	AT4G19030	PPI
AT2G42870	AT5G67110	PPI
AT2G30120	AT3G48550	PPI
AT1G30880	AT4G26110	PPI
AT1G52540	AT2G39760	PPI
AT1G27300	AT5G17630	PPI
AT2G32380	AT4G19030	PPI
AT4G19030	AT4G24310	PPI
AT1G49850	AT3G49580	PPI
AT1G49850	AT3G48680	PPI
AT1G71050	AT5G58720	PPI
AT1G14620	AT4G05400	PPI
AT1G75950	AT2G02870	PPI
AT2G18240	AT4G35580	PPI
AT3G24250	AT4G35580	PPI
AT4G35580	AT5G12880	PPI
AT3G49580	AT4G36970	PPI
AT4G19700	AT4G31550	PPI
AT1G09140	AT5G04280	PPI
AT1G19180	AT5G14260	PPI
AT1G15570	AT3G48150	PPI
AT2G39960	AT4G19030	PPI
AT1G15570	AT5G48385	PPI
AT1G22750	AT4G19030	PPI
AT1G15570	AT5G20030	PPI
AT2G34710	AT4G10500	PPI
AT2G40380	AT3G10260	PPI
AT1G31780	AT4G13640	PPI
AT1G15570	AT3G24140	PPI
AT1G15570	AT3G01435	PPI
AT1G22920	AT4G38930	PPI
AT1G48260	AT5G55990	PPI
AT3G06720	AT4G08910	PPI
AT2G42790	AT3G58750	PPI
AT1G13990	AT4G22240	PPI
AT2G04230	AT2G25700	PPI
AT3G06720	AT5G17690	PPI
AT2G20130	AT3G06720	PPI
AT2G33520	AT5G56290	PPI
AT1G13520	AT3G53900	PPI
AT3G09690	AT3G10260	PPI
AT1G13520	AT4G29220	PPI
AT1G27300	AT3G07950	PPI
AT2G44360	AT4G36570	PPI
AT2G40380	AT5G07110	PPI
AT1G20140	AT4G10400	PPI
AT5G12880	AT5G22290	PPI
AT3G24250	AT5G22290	PPI
AT2G14860	AT5G22290	PPI
AT3G01660	AT3G13720	PPI
AT1G01910	AT1G80890	PPI
AT1G10030	AT1G27300	PPI
AT3G61310	AT4G22240	PPI
AT3G49470	AT5G50840	PPI
AT1G27300	AT2G30390	PPI
AT3G08850	AT3G22550	PPI
AT4G19700	AT5G38640	PPI
AT3G08850	AT3G63210	PPI
AT3G06430	AT5G47370	PPI
AT1G51950	AT3G06430	PPI
AT1G20140	AT1G57790	PPI
AT3G06430	AT5G06780	PPI
AT3G06430	AT3G53630	PPI
AT2G20130	AT5G05170	PPI
AT3G01370	AT3G48150	PPI
AT1G01230	AT1G27300	PPI
AT3G60600	AT4G19030	PPI
AT3G60590	AT5G22290	PPI
AT3G56950	AT5G22290	PPI
AT3G26000	AT3G44260	PPI
AT1G66820	AT5G52547	PPI
AT3G48150	AT5G37550	PPI
AT4G33945	AT5G09800	PPI
AT1G22920	AT4G37790	PPI
AT1G71480	AT3G13710	PPI
AT3G50910	AT5G17630	PPI
AT1G21810	AT4G24840	PPI
AT2G05630	AT5G65480	PPI
AT1G12810	AT4G25680	PPI
AT2G03870	AT2G18740	PPI
AT1G51950	AT5G55220	PPI
AT4G00430	AT4G24090	PPI
AT2G34380	AT3G60600	PPI
AT5G25070	AT5G57910	PPI
AT3G16250	AT3G48150	PPI
AT4G00430	AT4G35100	PPI
AT1G22920	AT5G55640	PPI
AT1G22920	AT3G16250	PPI
AT3G12470	AT5G19080	PPI
AT3G23060	AT4G22745	PPI
AT1G22920	AT2G24850	PPI
AT3G23060	AT5G35330	PPI
AT3G56320	AT4G16100	PPI
AT3G06430	AT4G29160	PPI
AT3G20510	AT3G50910	PPI
AT1G04240	AT3G15660	PPI
AT1G22920	AT3G48040	PPI
AT1G22920	AT3G18210	PPI
AT1G25220	AT5G59010	PPI
AT3G28670	AT4G19030	PPI
AT3G44620	AT5G56630	PPI
AT1G27300	AT4G40042	PPI
AT3G23290	AT5G02150	PPI
AT3G54820	AT4G35100	PPI
AT1G22920	AT4G38960	PPI
AT1G27300	AT3G54820	PPI
AT3G50440	AT4G37150	PPI
AT3G15660	AT5G61230	PPI
AT3G15660	AT4G32520	PPI
AT1G22920	AT2G02050	PPI
AT1G22920	AT3G47640	PPI
AT1G22920	AT3G62410	PPI
AT1G22920	AT5G20240	PPI
AT2G44970	AT2G47710	PPI
AT1G57720	AT2G18110	PPI
AT3G13860	AT5G56360	PPI
AT3G13175	AT3G50910	PPI
AT4G10960	AT4G23920	PPI
AT5G07730	AT5G49540	PPI
AT1G12780	AT4G23920	PPI
AT4G36690	AT5G42820	PPI
AT1G25490	AT2G27110	PPI
AT1G28480	AT3G47620	PPI
AT3G11590	AT4G32660	PPI
AT3G04940	AT5G54390	PPI
AT1G15760	AT5G43460	PPI
AT5G58720	AT5G58950	PPI
AT2G42490	AT5G65940	PPI
AT1G27300	AT5G17170	PPI
AT2G42870	AT2G43650	PPI
AT2G20130	AT3G13175	PPI
AT1G22630	AT3G48150	PPI
AT4G26110	AT5G26720	PPI
AT1G25490	AT2G41280	PPI
AT1G01510	AT5G65683	PPI
AT5G04280	AT5G06770	PPI
AT1G22920	AT4G15700	PPI
AT1G31050	AT3G49580	PPI
AT3G26030	AT5G65925	PPI
AT2G30960	AT3G07780	PPI
AT3G07780	AT3G17668	PPI
AT2G17670	AT4G26810	PPI
AT3G54850	AT4G05400	PPI
AT1G69690	AT2G31985	PPI
AT2G31985	AT5G08330	PPI
AT1G22920	AT3G09370	PPI
AT2G38140	AT5G35330	PPI
AT1G25490	AT3G11590	PPI
AT2G05840	AT5G40580	PPI
AT2G18730	AT2G43790	PPI
AT4G19030	AT5G56540	PPI
AT1G09330	AT4G19030	PPI
AT3G53610	AT4G19030	PPI
AT3G12620	AT4G36110	PPI
AT4G19030	AT4G31130	PPI
AT2G39960	AT3G15710	PPI
AT5G37890	AT5G65940	PPI
AT1G01630	AT5G53180	PPI
AT2G20130	AT4G02080	PPI
AT1G56330	AT2G20130	PPI
AT3G49580	AT5G54580	PPI
AT1G47260	AT4G02080	PPI
AT1G47260	AT1G56330	PPI
AT1G25490	AT4G28180	PPI
AT3G47620	AT5G25170	PPI
AT4G05400	AT5G13810	PPI
AT1G27020	AT4G05400	PPI
AT2G25700	AT4G10400	PPI
AT1G28135	AT5G02150	PPI
AT4G22240	AT4G28180	PPI
AT4G13540	AT5G58720	PPI
AT1G76760	AT2G28550	PPI
AT1G14340	AT4G31830	PPI
AT2G28550	AT3G50960	PPI
AT2G05230	AT4G15700	PPI
AT1G12440	AT3G61790	PPI
AT3G54120	AT4G11220	PPI
AT5G58720	AT5G61330	PPI
AT5G58720	AT5G66460	PPI
AT3G06430	AT3G47620	PPI
AT1G11650	AT3G47620	PPI
AT1G76760	AT3G47620	PPI
AT3G47620	AT3G56320	PPI
AT1G18660	AT3G47620	PPI
AT1G15750	AT3G23060	PPI
AT1G18660	AT1G32230	PPI
AT2G22810	AT5G10210	PPI
AT3G48150	AT4G33690	PPI
AT3G16980	AT3G51960	PPI
AT2G36960	AT3G17668	PPI
AT3G01050	AT5G22290	PPI
AT3G55600	AT5G22290	PPI
AT2G24040	AT5G22290	PPI
AT3G44220	AT5G22290	PPI
AT3G09085	AT4G19030	PPI
AT1G22920	AT1G52695	PPI
AT1G01050	AT5G65683	PPI
AT4G01480	AT5G65683	PPI
AT1G25490	AT5G16310	PPI
AT5G15840	AT5G65683	PPI
AT1G25490	AT3G44720	PPI
AT3G21490	AT4G33690	PPI
AT4G33690	AT5G49000	PPI
AT1G27300	AT2G43510	PPI
AT1G30475	AT2G20820	PPI
AT3G09630	AT3G14180	PPI
AT2G40380	AT3G29270	PPI
AT2G39760	AT3G54170	PPI
AT2G39760	AT4G36690	PPI
AT5G19680	AT5G27840	PPI
AT1G10230	AT5G49000	PPI
AT3G10260	AT3G13710	PPI
AT1G06510	AT3G17668	PPI
AT5G43690	AT5G45900	PPI
AT3G48550	AT5G64813	PPI
AT1G20770	AT1G25490	PPI
AT1G25490	AT1G31870	PPI
AT1G25490	AT5G64813	PPI
AT1G45145	AT4G19700	PPI
AT1G01620	AT3G54820	PPI
AT1G22920	AT2G33500	PPI
AT3G53410	AT5G65660	PPI
AT3G15660	AT3G61530	PPI
AT4G03020	AT4G05420	PPI
AT3G29270	AT4G25140	PPI
AT4G02590	AT5G11980	PPI
AT3G29160	AT5G65040	PPI
AT2G16740	AT5G19080	PPI
AT4G26100	AT5G28150	PPI
AT2G16740	AT3G19950	PPI
AT3G60600	AT5G46110	PPI
AT3G60600	AT5G16150	PPI
AT1G75500	AT3G60600	PPI
AT1G21790	AT3G60600	PPI
AT3G05420	AT4G26100	PPI
AT1G49840	AT3G01670	PPI
AT3G02150	AT3G09250	PPI
AT4G26100	AT5G06710	PPI
AT4G16143	AT4G17680	PPI
AT3G15360	AT3G27960	PPI
AT2G17350	AT4G16143	PPI
AT2G25000	AT5G41520	PPI
AT1G24625	AT5G22355	PPI
AT4G17486	AT5G15800	PPI
AT1G28250	AT4G26450	PPI
AT4G16143	AT4G32570	PPI
AT1G05785	AT4G26450	PPI
AT4G17340	AT4G26450	PPI
AT1G28250	AT3G60600	PPI
AT2G38880	AT3G54390	PPI
AT1G75630	AT4G26450	PPI
AT1G48280	AT4G25200	PPI
AT3G24740	AT4G39050	PPI
AT2G47580	AT5G04430	PPI
AT3G59840	AT4G33350	PPI
AT3G29160	AT3G63210	PPI
AT3G13990	AT4G14900	PPI
AT1G32100	AT5G47435	PPI
AT3G22440	AT4G14900	PPI
AT2G47450	AT3G29035	PPI
AT3G27290	AT3G58560	PPI
AT1G60080	AT4G35250	PPI
AT3G10970	AT4G25200	PPI
AT3G11400	AT4G25200	PPI
AT2G47450	AT4G25200	PPI
AT2G03500	AT5G22355	PPI
AT3G22960	AT5G22310	PPI
AT1G30860	AT5G22310	PPI
AT5G01640	AT5G45130	PPI
AT2G17200	AT5G23820	PPI
AT4G39050	AT5G49210	PPI
AT3G08780	AT4G32190	PPI
AT3G17860	AT5G60340	PPI
AT4G25660	AT5G45130	PPI
AT1G33800	AT4G26450	PPI
AT1G16240	AT4G26450	PPI
AT1G77350	AT4G26450	PPI
AT1G17080	AT3G16310	PPI
AT4G17220	AT5G49210	PPI
AT2G24590	AT3G24740	PPI
AT3G22570	AT4G26450	PPI
AT3G22070	AT4G26450	PPI
AT1G15080	AT4G26450	PPI
AT5G15802	AT5G32440	PPI
AT5G01640	AT5G12390	PPI
AT2G38300	AT5G24660	PPI
AT3G16310	AT3G22070	PPI
AT2G38270	AT5G60120	PPI
AT2G17670	AT2G44950	PPI
AT3G01860	AT3G60600	PPI
AT1G63470	AT4G25200	PPI
AT2G17670	AT4G25200	PPI
AT4G36540	AT5G59210	PPI
AT3G06430	AT4G32570	PPI
AT1G18660	AT3G17860	PPI
AT3G06430	AT5G41070	PPI
AT1G76760	AT3G44720	PPI
AT3G56320	AT4G28150	PPI
AT1G11650	AT5G61380	PPI
AT3G06430	AT4G00980	PPI
AT3G06430	AT4G25200	PPI
AT1G76760	AT4G17680	PPI
AT1G11650	AT4G24500	PPI
AT1G75690	AT4G28020	PPI
AT1G05710	AT1G54060	PPI
AT1G53800	AT4G39050	PPI
AT1G20950	AT2G29480	PPI
AT1G53800	AT4G10840	PPI
AT2G23290	AT3G06430	PPI
AT4G17220	AT5G52010	PPI
AT2G47450	AT5G60120	PPI
AT2G42580	AT5G22355	PPI
AT3G18710	AT5G22310	PPI
AT1G79430	AT4G29930	PPI
AT2G47450	AT4G29930	PPI
AT2G24590	AT3G21215	PPI
AT3G02690	AT4G26450	PPI
AT1G53800	AT2G23290	PPI
AT2G44130	AT5G42190	PPI
AT1G17970	AT3G02150	PPI
AT1G53800	AT5G24660	PPI
AT1G09660	AT3G15160	PPI
AT3G52890	AT4G33920	PPI
AT3G60390	AT4G16780	PPI
AT1G60650	AT4G02150	PPI
AT1G33470	AT5G61380	PPI
AT2G25000	AT4G02150	PPI
AT4G16780	AT4G17680	PPI
AT4G17680	AT5G61230	PPI
AT4G02150	AT4G17680	PPI
AT4G00980	AT5G14070	PPI
AT4G25200	AT5G58575	PPI
AT3G25190	AT3G60600	PPI
AT3G02150	AT5G14070	PPI
AT1G55740	AT4G29820	PPI
AT3G01440	AT4G25200	PPI
AT4G32190	AT5G56360	PPI
AT3G01440	AT3G54390	PPI
AT2G24860	AT3G02150	PPI
AT1G71970	AT3G27960	PPI
AT5G14760	AT5G60120	PPI
AT2G29310	AT2G29320	PPI
AT3G11590	AT4G17710	PPI
AT2G30540	AT3G27960	PPI
AT3G27960	AT4G34700	PPI
AT2G29310	AT2G30540	PPI
AT3G11590	AT3G27960	PPI
AT3G11590	AT4G15730	PPI
AT3G17860	AT5G14760	PPI
AT2G39450	AT3G63200	PPI
AT3G02150	AT5G14760	PPI
AT2G25730	AT3G02150	PPI
AT2G23290	AT3G11590	PPI
AT2G25000	AT2G25730	PPI
AT3G11590	AT5G24660	PPI
AT5G06960	AT5G45110	PPI
AT2G30880	AT4G00980	PPI
AT1G53020	AT2G47110	PPI
AT3G27960	AT5G62070	PPI
AT1G09270	AT2G31410	PPI
AT1G01910	AT5G15230	PPI
AT1G01230	AT5G22290	PPI
AT3G28080	AT5G22290	PPI
AT1G47260	AT4G17720	PPI
AT2G19080	AT3G47640	PPI
AT1G47260	AT5G07110	PPI
AT3G47640	AT4G02590	PPI
AT3G20510	AT5G22290	PPI
AT4G25200	AT4G28730	PPI
AT1G26930	AT5G42190	PPI
AT1G74760	AT5G63130	PPI
AT1G16500	AT3G14100	PPI
AT5G63130	AT5G64430	PPI
AT4G08980	AT5G42190	PPI
AT4G15930	AT5G59790	PPI
AT3G61060	AT5G42190	PPI
AT3G29034	AT4G26450	PPI
AT3G29034	AT3G60600	PPI
AT4G02440	AT5G42190	PPI
AT3G60600	AT5G19875	PPI
AT4G32570	AT5G11030	PPI
AT1G54060	AT5G50335	PPI
AT1G10030	AT4G35580	PPI
AT4G35580	AT5G04160	PPI
AT1G29120	AT2G16900	PPI
AT4G37790	AT5G47370	PPI
AT4G25200	AT5G39790	PPI
AT4G25200	AT4G27600	PPI
AT3G42630	AT4G25200	PPI
AT2G41700	AT4G25200	PPI
AT3G06530	AT4G27090	PPI
AT5G06710	AT5G47370	PPI
AT2G01570	AT3G51260	PPI
AT4G17680	AT5G61010	PPI
AT1G31780	AT3G24120	PPI
AT3G17205	AT5G37780	PPI
AT1G21410	AT5G42190	PPI
AT2G45660	AT3G49180	PPI
AT4G04620	AT5G65480	PPI
AT4G26450	AT4G35080	PPI
AT3G60600	AT4G35080	PPI
AT4G39820	AT5G02150	PPI
AT1G01910	AT5G52240	PPI
AT1G78310	AT4G26640	PPI
AT1G09140	AT2G29210	PPI
AT4G26640	AT5G53360	PPI
AT5G38640	AT5G55100	PPI
AT3G61310	AT4G12080	PPI
AT2G30390	AT4G35580	PPI
AT3G07950	AT4G35580	PPI
AT4G01090	AT5G38640	PPI
AT2G30390	AT5G22290	PPI
AT1G37130	AT5G38640	PPI
AT1G22750	AT4G35580	PPI
AT2G04900	AT4G35580	PPI
AT1G09660	AT2G39100	PPI
AT4G00238	AT5G52547	PPI
AT3G06930	AT3G22440	PPI
AT3G06030	AT3G48690	PPI
AT3G01435	AT4G24840	PPI
AT3G48690	AT5G10110	PPI
AT3G21690	AT4G35580	PPI
AT4G02725	AT4G35580	PPI
AT4G14950	AT5G22290	PPI
AT3G21690	AT5G22290	PPI
AT4G03410	AT5G22290	PPI
AT2G33880	AT3G54826	PPI
AT2G23290	AT2G42260	PPI
AT3G60390	AT5G06710	PPI
AT2G23290	AT5G49690	PPI
AT2G02410	AT2G23290	PPI
AT1G07010	AT4G17030	PPI
AT1G54060	AT1G58070	PPI
AT4G27060	AT5G02530	PPI
AT4G11310	AT5G22290	PPI
AT1G72730	AT5G57870	PPI
AT3G13720	AT4G25660	PPI
AT1G05860	AT3G27960	PPI
AT2G32840	AT3G27960	PPI
AT1G78140	AT4G25660	PPI
AT1G01240	AT1G12390	PPI
AT2G29320	AT2G29330	PPI
AT3G13720	AT5G47310	PPI
AT1G79730	AT5G13810	PPI
AT1G55190	AT5G47310	PPI
AT1G03457	AT3G21215	PPI
AT4G24840	AT5G20030	PPI
AT1G12390	AT5G22290	PPI
AT2G36100	AT4G26450	PPI
AT1G24625	AT5G60120	PPI
AT3G02150	AT4G17486	PPI
AT1G71865	AT4G25200	PPI
AT3G15360	AT4G25200	PPI
AT1G31350	AT4G16143	PPI
AT3G61950	AT4G16143	PPI
AT2G40330	AT5G57050	PPI
AT2G45850	AT3G61310	PPI
AT4G16143	AT4G25660	PPI
AT4G17486	AT4G25660	PPI
AT1G24625	AT2G47700	PPI
AT1G54060	AT5G41520	PPI
AT1G24625	AT3G27960	PPI
AT2G44950	AT4G23770	PPI
AT3G60600	AT4G32140	PPI
AT4G32570	AT5G59210	PPI
AT2G01570	AT5G16320	PPI
AT2G44950	AT5G03500	PPI
AT1G12860	AT3G27050	PPI
AT3G06530	AT5G59210	PPI
AT3G06530	AT5G03500	PPI
AT1G59900	AT5G50850	PPI
AT1G72030	AT2G23290	PPI
AT3G01990	AT3G17860	PPI
AT2G23050	AT3G07270	PPI
AT1G48140	AT3G60600	PPI
AT3G60600	AT5G18150	PPI
AT1G06450	AT3G22440	PPI
AT2G23290	AT3G60360	PPI
AT3G07440	AT5G24660	PPI
AT3G02885	AT3G44590	PPI
AT1G12310	AT1G74690	PPI
AT2G01760	AT4G04330	PPI
AT2G01760	AT3G14180	PPI
AT2G01760	AT4G08150	PPI
AT2G01760	AT4G16780	PPI
AT1G32380	AT2G01760	PPI
AT2G01760	AT3G49160	PPI
AT2G23290	AT5G11270	PPI
AT4G26450	AT4G40042	PPI
AT3G29160	AT5G22355	PPI
AT3G29160	AT5G60120	PPI
AT1G10240	AT4G00980	PPI
AT1G25470	AT3G29160	PPI
AT2G23290	AT3G29160	PPI
AT1G24510	AT3G03960	PPI
AT3G27960	AT5G20250	PPI
AT3G44720	AT5G22630	PPI
AT1G54060	AT3G29160	PPI
AT2G29210	AT4G25920	PPI
AT3G17860	AT5G59210	PPI
AT1G54060	AT5G16320	PPI
AT4G25660	AT5G07110	PPI
AT4G25660	AT5G16250	PPI
AT2G18730	AT5G24660	PPI
AT4G04950	AT5G22355	PPI
AT1G24764	AT4G17220	PPI
AT1G01440	AT1G49850	PPI
AT3G16310	AT3G58170	PPI
AT1G49850	AT5G24660	PPI
AT1G68450	AT5G41570	PPI
AT2G32380	AT3G60600	PPI
AT3G58170	AT3G60600	PPI
AT1G49140	AT1G80650	PPI
AT1G49850	AT4G17220	PPI
AT3G58170	AT4G26450	PPI
AT1G49850	AT4G17680	PPI
AT3G61190	AT5G07300	PPI
AT3G53610	AT4G25660	PPI
AT4G11175	AT5G51910	PPI
AT1G17190	AT2G29490	PPI
AT1G72830	AT4G14540	PPI
AT1G49850	AT2G33880	PPI
AT4G00980	AT5G08410	PPI
AT1G49850	AT3G46810	PPI
